ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntBeers,MntVegetables,MntMeatProducts,MntSeafoodProducts,MntSweetProducts,MntJewelryProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
32202,1973,Bachelor,Married,"$39,281.00 ",1,0,8/13/2013,18,384,178,1312,130,41,64,3,8,8,6,6,0,1,0,1,0,0,1,SP
13166,1976,Bachelor,Married,"$45,534.00 ",1,0,6/9/2013,35,14,33,341,11,0,5,2,2,0,3,8,0,0,1,0,1,1,0,SP
29693,1979,Associate,Together,"$99,928.00 ",1,0,5/7/2013,67,2,25,96,3,8,21,4,3,2,2,7,1,1,0,0,1,1,1,IND
30516,1955,Bachelor,Together,"$113,831.00 ",1,1,10/29/2012,53,194,108,125,0,0,0,5,4,1,6,8,1,1,1,0,0,1,1,SP
37543,1955,Bachelor,Together,"$58,350.00 ",1,1,10/29/2012,56,194,10,768,0,0,0,5,4,1,6,8,0,1,1,0,1,1,1,SP
660,1973,High School,Together,"$156,356.00 ",1,0,10/2/2012,2,6,170,1258,6,16,42,4,3,1,3,8,0,1,1,0,1,1,1,SP
31531,1975,PhD,Married,"$118,523.00 ",0,0,9/12/2012,59,179,137,667,0,21,63,1,6,10,6,5,1,1,0,1,0,0,0,SP
29645,1972,Bachelor,Married,"$17,301.00 ",1,0,3/19/2014,83,1,69,1211,2,5,5,1,1,0,2,7,1,1,1,0,0,1,0,CA
31337,1952,PhD,Married,"$133,964.00 ",0,1,3/3/2014,89,216,137,805,0,0,9,2,5,1,4,7,0,1,1,1,0,0,1,SA
33244,1982,Bachelor,Together,"$115,960.00 ",1,0,2/22/2014,30,16,79,563,3,2,10,3,4,1,2,7,0,1,1,1,1,1,0,SA
22314,1956,Master,Together,"$20,014.00 ",0,1,1/24/2014,23,428,161,688,80,30,61,2,6,5,10,3,0,1,1,1,1,1,1,SA
13683,1963,PhD,Divorced,"$41,749.00 ",0,0,12/16/2013,11,1092,2,1610,145,37,55,1,5,5,8,3,1,0,1,0,0,0,0,SP
33565,1953,Bachelor,Married,"$70,217.00 ",1,2,12/4/2013,80,10,138,807,2,0,1,1,1,0,2,8,0,0,1,1,0,0,1,SP
2103,1990,Bachelor,Married,"$30,664.00 ",0,0,11/28/2013,99,559,15,1206,218,13,181,1,3,9,9,2,1,0,1,0,1,0,0,SA
11661,1944,PhD,Single,"$42,267.00 ",0,0,11/5/2013,19,606,158,388,15,148,22,1,6,8,13,2,0,1,1,1,1,1,0,CA
18608,1981,Associate,Married,"$33,693.00 ",1,0,10/3/2013,89,11,43,873,12,5,11,2,3,0,3,7,0,1,0,0,0,0,1,GER
26225,1975,PhD,Divorced,"$157,631.00 ",1,0,8/9/2013,42,588,193,780,110,15,15,2,8,4,9,6,1,0,0,0,0,1,1,SA
21466,1956,Bachelor,Together,"$139,210.00 ",0,1,8/7/2013,15,316,27,1267,76,51,135,1,6,9,4,5,1,0,0,1,1,0,1,SA
3513,1965,Bachelor,Single,"$158,144.00 ",0,1,7/17/2013,50,279,64,1660,32,14,34,1,4,2,10,3,1,0,0,1,1,0,1,SP
8389,1962,PhD,Widow,"$146,362.00 ",0,0,7/9/2013,25,1462,106,1165,0,0,160,1,5,3,6,6,0,0,0,0,0,1,0,SP
500,1951,PhD,Widow,"$120,080.00 ",0,1,6/11/2013,68,546,200,16,0,6,6,1,7,3,8,5,1,1,0,0,0,0,0,AUS
9279,1981,Bachelor,Married,"$98,097.00 ",0,1,5/17/2013,6,277,86,1285,62,21,25,2,3,2,10,3,1,1,0,0,1,0,0,SP
21032,1953,PhD,Single,"$149,867.00 ",0,1,3/23/2013,25,948,101,599,13,21,21,4,6,9,11,5,1,1,0,1,0,1,1,AUS
38451,1951,PhD,Together,"$39,248.00 ",0,1,2/19/2013,40,664,72,1080,50,19,57,2,7,7,10,4,1,0,1,1,0,1,0,SP
37036,1952,Bachelor,Single,"$2,654.00 ",0,1,1/19/2013,7,268,139,88,15,3,22,2,6,3,5,5,1,1,1,0,1,1,0,SA
9899,1960,Bachelor,Married,"$156,976.00 ",0,1,1/10/2013,39,530,43,1154,62,9,56,4,7,4,13,5,0,0,0,1,1,1,0,CA
14691,1971,Bachelor,Together,"$109,262.00 ",1,1,1/1/2013,44,199,35,1233,8,3,15,5,5,2,5,8,0,1,0,1,1,0,0,SP
1741,1971,Bachelor,Together,"$104,306.00 ",1,1,1/1/2013,3,199,169,881,8,3,15,5,5,2,5,8,0,1,1,1,1,1,0,SP
21379,1969,Bachelor,Married,"$30,587.00 ",1,1,12/12/2012,44,73,145,903,71,15,0,5,6,1,5,9,0,0,0,1,0,0,0,SP
8344,1988,Associate,Married,"$120,876.00 ",1,0,11/12/2012,55,16,132,842,8,7,26,3,3,0,4,8,0,0,0,1,0,0,0,SA
18732,1952,PhD,Divorced,"$136,811.00 ",0,2,10/29/2012,3,96,62,1243,33,22,43,6,4,1,6,6,1,1,1,1,0,1,0,AUS
11849,1977,Bachelor,Married,"$115,135.00 ",0,0,9/11/2012,97,587,75,84,247,0,86,1,3,6,7,2,1,1,0,0,0,1,1,GER
9139,1945,PhD,Single,"$133,937.00 ",0,0,5/28/2014,93,56,36,1458,2,14,25,1,3,1,3,8,1,1,1,1,1,1,1,SP
20164,1945,PhD,Single,"$22,129.00 ",0,0,5/28/2014,15,6,180,1523,1,262,3,0,27,0,0,1,0,1,1,0,0,1,1,SP
10579,1987,Bachelor,Single,"$133,165.00 ",1,0,5/18/2014,47,158,129,670,15,11,17,2,3,2,7,3,0,0,1,0,0,0,1,SA
36794,1972,Bachelor,Married,"$43,516.00 ",2,0,5/18/2014,2,3,114,1344,20,0,17,2,2,1,2,7,1,0,1,1,1,1,0,IND
20960,1971,PhD,Married,"$16,034.00 ",1,0,3/30/2014,82,45,24,886,4,4,7,1,1,2,2,6,1,1,1,0,0,0,1,SP
23556,1958,Bachelor,Single,"$104,247.00 ",1,1,3/29/2014,19,8,183,167,3,0,3,1,1,0,2,7,1,1,0,0,1,0,1,AUS
14774,1977,Bachelor,Together,"$14,979.00 ",1,0,1/30/2014,63,12,190,1298,11,2,16,1,1,0,3,4,0,0,1,1,0,0,0,SP
23838,1950,Master,Widow,"$133,195.00 ",0,1,1/26/2014,17,508,114,1046,7,5,10,4,7,3,7,5,1,1,1,1,0,0,0,CA
12297,1975,Master,Together,"$19,073.00 ",0,1,1/22/2014,56,11,127,1550,4,2,2,1,1,0,3,3,0,1,1,0,1,1,0,CA
21897,1968,Master,Single,"$39,099.00 ",1,0,1/22/2014,23,234,143,1276,19,10,42,2,4,1,8,5,0,1,0,0,0,0,1,SP
4168,1948,Bachelor,Married,"$158,928.00 ",0,0,1/15/2014,87,992,81,457,51,19,119,0,5,10,5,1,0,1,1,1,0,0,0,AUS
8037,1970,Master,Divorced,"$40,134.00 ",1,0,12/13/2013,24,125,56,87,8,4,19,1,3,1,6,4,1,0,1,0,1,0,0,SP
21516,1963,PhD,Divorced,"$4,945.00 ",0,1,11/5/2013,37,174,11,1315,28,6,24,3,3,2,7,3,1,0,1,1,0,1,1,SP
28215,1982,PhD,Married,"$118,801.00 ",0,0,8/7/2013,88,1478,131,1719,0,19,0,1,7,6,6,3,0,0,0,1,0,1,0,SP
18453,1982,PhD,Married,"$71,794.00 ",0,0,8/7/2013,92,1478,183,1399,0,19,0,1,7,6,6,3,0,1,0,1,1,1,0,SA
22160,1971,Master,Single,"$157,082.00 ",1,0,8/4/2013,42,80,110,167,4,6,16,2,5,1,2,9,1,1,0,0,1,1,1,SP
13961,1975,PhD,Divorced,"$141,471.00 ",0,0,5/1/2013,5,1001,105,1293,16,12,12,1,5,4,10,2,1,1,1,0,1,0,0,CA
16114,1965,Bachelor,Single,"$145,427.00 ",1,1,4/24/2013,58,392,21,1019,28,26,112,8,7,3,7,8,0,0,0,0,1,1,1,GER
3228,1944,Bachelor,Married,"$13,970.00 ",0,0,4/3/2013,44,388,126,616,91,14,21,1,4,3,13,2,0,1,0,0,1,1,0,SP
26081,1961,Bachelor,Married,"$104,054.00 ",1,1,2/3/2013,92,65,63,1692,4,3,20,4,3,1,3,8,0,0,1,1,0,0,0,SP
11959,1952,Master,Together,"$86,718.00 ",1,1,2/3/2013,32,177,3,98,3,2,20,6,5,2,4,8,0,0,1,0,1,0,1,SA
28673,1965,Bachelor,Together,"$20,825.00 ",0,0,1/2/2013,46,577,195,1386,0,0,51,2,10,1,8,8,0,0,1,0,0,0,0,GER
25893,1958,Bachelor,Married,"$63,708.00 ",0,1,11/16/2012,69,460,85,1094,33,12,153,2,6,6,7,4,0,0,1,0,0,1,1,CA
28010,1955,Bachelor,Divorced,"$9,152.00 ",0,1,8/3/2012,2,219,107,767,26,0,17,2,7,1,5,8,1,0,0,0,0,0,0,SP
29304,1961,PhD,Together,"$116,821.00 ",1,1,6/15/2014,30,5,101,1339,0,0,1,1,1,0,2,7,1,0,0,0,0,0,0,SP
10089,1979,Master,Single,"$153,302.00 ",1,0,4/18/2014,85,5,172,745,15,4,7,3,2,1,3,6,0,1,0,0,1,0,0,SP
35123,1971,Associate,Together,"$37,324.00 ",1,1,4/18/2014,43,31,146,1438,7,2,9,4,2,1,4,4,0,1,1,0,0,0,1,SP
15504,1968,Bachelor,Married,"$84,901.00 ",1,1,4/1/2014,53,117,110,1484,13,0,30,3,4,1,3,7,0,1,0,0,0,0,1,SP
28879,1973,Associate,Married,"$148,198.00 ",1,0,3/18/2014,95,30,49,342,6,3,8,2,2,0,4,5,1,0,1,0,0,0,0,SP
26974,1969,Bachelor,Married,"$129,328.00 ",0,0,2/10/2014,77,236,26,541,23,41,130,1,7,2,9,4,0,1,1,1,0,0,1,CA
17756,1992,High School,Married,"$40,082.00 ",1,0,11/23/2013,57,6,166,637,8,8,22,2,2,1,2,8,0,1,1,1,1,0,0,US
35059,1961,Bachelor,Single,"$78,980.00 ",0,0,11/21/2013,35,464,95,200,29,18,37,0,7,4,7,2,0,0,1,0,1,1,1,SA
6904,1983,PhD,Married,"$22,857.00 ",1,0,10/16/2013,54,16,129,735,3,0,24,1,1,1,2,8,0,1,1,0,1,1,0,SP
23964,1980,Associate,Together,"$65,979.00 ",1,0,10/2/2013,45,2,53,1115,0,18,18,2,2,0,3,7,1,0,0,0,1,1,1,CA
17267,1952,Bachelor,Married,"$18,645.00 ",0,1,9/30/2013,7,120,9,486,65,89,58,5,5,4,5,5,0,1,1,0,0,0,0,CA
13763,1976,Associate,Together,"$160,264.00 ",1,1,8/20/2013,97,9,99,1616,0,3,2,2,1,0,3,7,1,0,0,1,0,0,1,SP
14788,1976,Associate,Together,"$124,634.00 ",1,1,8/20/2013,84,9,68,1034,0,3,2,2,1,0,3,7,0,0,0,0,0,0,1,AUS
22203,1948,PhD,Married,"$14,250.00 ",0,1,8/20/2013,64,145,42,881,2,1,1,1,4,1,4,6,0,1,1,1,0,1,1,SP
5453,1957,Bachelor,Together,"$88,763.00 ",0,1,8/1/2013,30,200,180,810,50,15,19,6,5,1,8,6,0,0,0,1,0,1,0,CA
3798,1976,PhD,Divorced,"$41,235.00 ",0,1,7/21/2013,29,532,146,761,69,44,133,3,7,3,13,5,1,1,0,1,1,0,0,SA
3487,1976,PhD,Divorced,"$62,868.00 ",0,1,7/21/2013,94,532,72,630,69,44,133,3,7,3,13,5,0,0,1,0,1,1,1,US
20365,1986,Master,Married,"$139,439.00 ",1,0,7/8/2013,92,30,29,936,2,0,5,1,1,0,3,7,0,0,1,1,1,0,1,CA
37958,1954,Bachelor,Married,"$27,631.00 ",1,1,6/18/2013,62,297,164,125,13,0,152,7,5,4,4,6,1,1,1,0,0,0,1,IND
37544,1969,Bachelor,Together,"$31,161.00 ",1,2,3/24/2013,28,151,194,872,0,7,28,5,4,1,6,5,0,1,1,1,0,0,1,SA
24722,1949,Bachelor,Together,"$123,044.00 ",0,0,2/19/2013,18,997,115,1693,34,13,42,1,10,4,6,4,1,0,0,1,0,1,0,CA
11002,1971,Master,Married,"$132,312.00 ",1,0,1/10/2013,75,23,148,1495,2,2,18,1,1,1,2,7,1,1,1,0,1,1,0,SP
33122,1971,Master,Married,"$47,684.00 ",1,0,1/10/2013,98,23,132,1310,2,2,18,1,1,1,2,7,1,1,1,1,1,1,1,AUS
23974,1968,Bachelor,Divorced,"$116,167.00 ",0,0,12/6/2012,19,797,136,1424,72,97,30,1,11,4,6,4,1,1,1,1,1,1,1,SP
22017,1982,Bachelor,Married,"$84,690.00 ",0,0,11/9/2012,89,823,71,832,124,29,95,1,6,6,7,4,1,1,1,1,1,0,1,US
10999,1982,Bachelor,Married,"$51,007.00 ",0,0,11/9/2012,64,823,150,1607,124,29,95,1,6,6,7,4,1,0,1,1,0,0,1,SP
16560,1994,Bachelor,Together,"$47,014.00 ",0,0,2/14/2014,87,966,159,1565,52,26,26,1,2,7,11,5,1,1,1,0,0,1,1,SP
4763,1970,Bachelor,Divorced,"$109,082.00 ",1,0,2/7/2014,48,180,118,890,13,54,54,2,5,5,7,4,1,0,1,1,1,0,0,AUS
8539,1986,Bachelor,Divorced,"$68,267.00 ",0,0,12/7/2013,30,37,67,728,11,3,18,1,2,1,4,6,0,0,0,0,0,1,0,SP
8941,1983,Bachelor,Married,,1,0,11/15/2013,64,5,91,1590,0,2,1,1,1,0,2,7,1,1,0,0,1,0,0,US
21130,1955,PhD,Single,"$90,620.00 ",1,2,10/22/2013,13,416,162,606,0,0,4,9,6,3,6,7,0,1,0,1,0,0,1,SP
27920,1968,Master,Together,"$5,640.00 ",0,1,10/16/2013,49,314,129,68,4,3,107,3,7,3,4,7,1,1,1,0,1,1,1,SP
12731,1970,Bachelor,Together,"$26,942.00 ",1,0,10/4/2013,49,10,31,755,8,2,21,2,2,2,2,6,1,1,0,0,1,1,1,SA
4722,1949,Master,Married,"$80,530.00 ",1,1,9/21/2013,45,9,174,527,3,2,3,1,1,0,2,6,1,1,0,1,0,1,0,GER
36690,1950,Bachelor,Together,"$8,390.00 ",1,1,8/5/2013,71,18,158,88,12,8,17,3,2,1,3,5,0,1,1,1,1,0,1,CA
33967,1950,Bachelor,Together,"$34,960.00 ",1,1,8/5/2013,63,18,8,1590,12,8,17,3,2,1,3,5,0,0,0,0,1,1,0,SP
8059,1976,Bachelor,Married,"$36,284.00 ",1,1,7/21/2013,84,342,41,1137,19,14,19,10,5,2,9,7,0,1,0,1,1,1,0,SP
1553,1972,Master,Married,"$131,187.00 ",1,0,7/14/2013,84,63,131,917,8,9,28,2,3,1,4,7,1,0,1,0,1,1,0,SA
35568,1984,Associate,Together,"$132,543.00 ",0,0,7/4/2013,72,20,135,782,0,9,12,1,1,0,3,7,0,0,1,1,0,0,0,SA
34112,1955,PhD,Married,"$82,133.00 ",0,1,4/12/2013,10,629,84,346,0,0,35,6,11,2,7,8,0,0,1,1,1,0,0,SA
31241,1980,Bachelor,Married,"$19,674.00 ",1,0,4/10/2013,63,158,180,1382,8,2,2,7,3,2,5,7,1,1,0,1,1,0,0,SA
5644,1967,PhD,Married,"$152,655.00 ",0,1,4/8/2013,31,201,145,26,116,77,83,3,5,4,9,4,1,0,0,1,0,1,1,SP
37348,1969,Master,Married,"$53,673.00 ",1,0,3/31/2013,55,964,170,966,15,0,11,2,5,2,10,8,1,1,0,0,1,0,1,SP
21931,1956,Bachelor,Together,"$56,252.00 ",0,1,3/31/2013,48,72,39,1552,65,4,8,5,3,1,6,4,1,0,0,0,1,1,1,SA
25019,1963,PhD,Divorced,"$102,723.00 ",0,0,3/17/2013,32,123,69,1479,71,44,88,1,6,2,8,6,1,1,1,0,0,1,0,SA
20672,1959,Bachelor,Together,"$87,664.00 ",0,1,3/15/2013,61,159,34,354,2,1,31,3,4,1,4,7,0,0,1,1,0,1,1,SP
14063,1975,Bachelor,Single,"$144,048.00 ",1,0,2/20/2013,12,6,105,1619,19,14,42,2,2,1,3,6,1,0,1,0,0,0,0,AUS
17090,1975,Bachelor,Single,"$150,387.00 ",1,0,2/20/2013,91,6,182,332,19,14,42,2,2,1,3,6,0,1,0,0,1,1,0,SP
30147,1950,PhD,Divorced,"$30,313.00 ",1,1,1/21/2013,11,209,5,1416,3,2,15,4,6,1,4,8,0,1,0,1,0,1,1,CA
12870,1969,PhD,Married,"$148,860.00 ",1,1,12/10/2012,58,100,4,547,65,0,109,2,6,2,4,7,0,1,0,0,0,0,1,AUS
15217,1958,PhD,Together,"$28,368.00 ",0,1,9/24/2012,31,1170,55,611,99,76,134,2,2,5,12,6,1,1,1,1,0,0,1,SP
7908,1966,Master,Divorced,"$9,083.00 ",1,1,8/6/2012,3,70,170,1139,4,2,64,4,3,2,2,9,0,0,1,1,0,1,1,CA
30495,1954,Bachelor,Divorced,"$95,379.00 ",0,1,6/18/2014,40,71,133,1130,185,121,38,1,5,10,5,1,0,0,1,1,1,1,1,SA
8482,1988,Bachelor,Alone,"$158,009.00 ",1,0,5/12/2014,87,5,90,1232,19,14,20,4,3,0,4,6,1,1,0,0,0,1,0,CA
8076,1988,Bachelor,Single,"$121,434.00 ",1,0,5/12/2014,62,5,53,138,19,14,20,4,3,0,4,6,0,1,0,0,0,1,1,IND
20415,1970,PhD,Together,"$111,535.00 ",0,1,5/12/2014,69,376,172,225,19,4,4,2,5,4,7,3,1,1,0,1,1,0,0,CA
8271,1956,Master,Single,"$76,491.00 ",0,0,4/5/2014,66,387,17,524,89,45,68,1,6,9,12,1,1,0,1,1,0,1,0,SA
11650,1966,Bachelor,Divorced,"$38,492.00 ",0,1,12/21/2013,2,357,137,293,28,28,14,3,6,2,12,5,0,1,1,1,0,0,1,SP
28254,1957,Bachelor,Single,"$5,929.00 ",0,0,11/23/2013,51,912,169,225,47,36,97,1,11,3,4,4,0,0,0,1,1,0,1,CA
14426,1972,Bachelor,Together,"$43,102.00 ",0,1,10/27/2013,1,625,173,106,50,34,76,2,7,11,11,4,0,0,0,0,1,1,1,SP
3076,1993,Bachelor,Single,"$110,474.00 ",0,0,10/21/2013,75,420,57,648,182,64,140,1,6,6,4,2,1,1,1,1,1,1,0,ME
15661,1975,Master,Together,"$133,316.00 ",1,0,9/19/2013,21,6,132,54,3,10,30,3,3,1,2,7,0,0,1,0,0,0,0,SP
2917,1970,PhD,Married,"$120,051.00 ",0,0,9/9/2013,91,209,77,712,160,142,66,1,2,9,13,1,1,0,0,1,0,1,1,SP
13281,1956,Bachelor,Married,"$24,290.00 ",0,0,9/5/2013,31,1,5,514,6,0,3,1,1,0,2,7,0,0,1,1,1,0,1,SP
35888,1976,Associate,Together,"$66,922.00 ",0,0,9/4/2013,14,1,117,1325,0,3,9,1,0,0,3,3,1,0,1,0,1,0,0,GER
10734,1976,Bachelor,Together,"$50,487.00 ",0,1,8/31/2013,72,641,47,908,0,30,38,3,10,4,7,6,0,1,1,1,0,0,0,SP
19990,1976,Bachelor,Married,"$47,936.00 ",0,1,7/30/2013,27,12,35,140,1,3,5,0,1,0,0,13,1,1,0,0,1,0,0,IND
19606,1982,Master,Single,"$138,111.00 ",0,0,7/4/2013,77,712,25,1312,69,13,80,1,3,6,11,1,1,1,1,1,1,0,0,AUS
26200,1982,Master,Single,"$24,282.00 ",0,0,7/4/2013,62,712,52,1040,69,13,80,1,3,6,11,1,0,0,0,1,1,1,0,IND
39883,1971,Master,Together,"$62,764.00 ",0,1,6/25/2013,99,465,27,814,136,0,37,2,8,3,13,4,0,1,0,0,0,0,0,SP
36827,1978,PhD,Single,"$85,812.00 ",1,0,5/10/2013,9,39,12,1298,2,1,34,1,2,1,2,7,1,1,1,1,0,0,1,GER
14262,1992,Master,Together,"$99,877.00 ",0,0,4/27/2013,63,154,98,1079,20,4,15,1,4,2,4,4,0,0,0,0,1,1,1,SA
34087,1973,Bachelor,Single,"$25,536.00 ",0,0,4/18/2013,67,514,123,663,42,198,79,1,6,7,7,3,1,1,0,1,1,1,0,SP
36403,1969,Master,Together,"$42,754.00 ",1,0,12/30/2012,7,14,101,1629,6,16,12,2,2,0,3,6,0,1,0,1,1,1,1,SA
6437,1956,Bachelor,Married,"$10,326.00 ",0,0,8/22/2012,63,565,189,163,64,83,99,1,5,6,4,3,0,1,0,0,0,1,1,SP
35212,1980,Master,Divorced,"$79,140.00 ",0,0,8/8/2012,69,667,75,1339,21,83,83,1,4,6,5,2,0,0,0,1,0,1,1,SP
3084,1952,PhD,Married,"$63,539.00 ",0,1,6/19/2014,28,53,115,1018,0,0,2,1,2,0,3,5,0,1,0,0,0,0,1,SP
12210,1983,Master,Married,"$8,392.00 ",0,0,4/20/2014,35,66,197,72,4,3,14,1,3,1,3,6,0,0,0,1,0,1,1,SP
2411,1957,Bachelor,Married,"$62,174.00 ",0,0,2/28/2014,15,4,10,864,16,1,25,1,2,0,4,6,0,1,0,1,0,0,0,CA
10446,1967,Master,Single,"$143,967.00 ",1,0,2/24/2014,11,34,125,847,0,4,10,3,2,1,3,5,1,1,0,1,0,1,1,CA
11759,1970,Associate,Married,"$27,934.00 ",0,1,1/15/2014,21,129,32,1084,168,121,83,5,6,3,12,4,1,0,0,0,0,1,1,SP
35851,1970,Associate,Married,"$153,694.00 ",0,1,1/15/2014,74,129,75,462,168,121,83,5,6,3,12,4,1,0,0,1,1,0,1,SP
11692,1966,Bachelor,Married,"$151,856.00 ",1,1,12/17/2013,66,185,191,1499,3,2,17,6,3,1,6,4,0,1,0,1,0,1,0,SP
23790,1978,PhD,Married,"$104,873.00 ",0,0,11/25/2013,2,1023,197,1256,49,55,37,1,5,6,7,2,0,1,1,0,0,1,1,SA
14366,1964,PhD,Single,"$13,944.00 ",0,0,11/23/2013,65,338,43,427,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,SP
7822,1992,High School,Single,"$56,162.00 ",1,0,10/28/2013,0,1,112,239,8,1,13,2,1,0,3,7,0,1,0,0,0,0,1,CA
37497,1988,Master,Married,"$129,335.00 ",0,0,10/28/2013,54,647,73,913,175,67,40,1,6,4,10,3,1,1,0,1,1,1,1,GER
35397,1955,Bachelor,Single,"$10,184.00 ",0,1,10/3/2013,31,163,20,1110,0,45,52,1,3,2,8,3,0,0,1,1,0,0,1,SP
18103,1973,High School,Together,"$44,729.00 ",1,0,8/15/2013,52,1,153,376,0,1,3,1,1,0,2,8,1,0,0,1,1,0,0,SP
22279,1968,Associate,Married,"$70,084.00 ",0,1,7/5/2013,62,19,118,309,10,7,8,1,1,1,3,3,0,1,1,1,0,0,0,SP
5733,1970,Bachelor,Married,"$141,191.00 ",0,0,6/19/2013,92,182,53,384,162,149,116,1,3,3,6,1,0,0,1,1,1,1,1,SA
36142,1985,Associate,Married,"$123,235.00 ",1,0,6/16/2013,34,56,70,430,17,1,18,4,4,1,3,9,1,0,1,0,1,0,0,US
35646,1977,Bachelor,Together,"$164,666.00 ",0,0,4/29/2013,64,1,83,1082,2,1,1,0,0,28,0,1,1,0,1,0,1,1,0,SA
15796,1960,Master,Married,"$75,946.00 ",0,0,4/22/2013,92,779,96,1703,34,69,138,1,5,9,12,3,1,1,1,1,0,0,0,SP
34596,1988,Bachelor,Together,"$8,005.00 ",1,0,3/19/2013,70,32,140,555,73,16,116,3,4,2,3,7,0,1,1,0,1,1,0,CA
8821,1964,PhD,Married,"$2,694.00 ",1,1,2/23/2013,2,42,108,691,3,0,4,2,2,0,3,7,1,0,0,1,1,0,0,IND
29979,1964,PhD,Married,"$136,742.00 ",1,1,2/23/2013,19,42,5,990,3,0,4,2,2,0,3,7,1,1,0,1,1,0,0,SP
3743,1986,Bachelor,Together,"$83,849.00 ",0,0,2/15/2013,87,298,168,1478,216,24,166,1,4,6,5,2,0,1,0,0,0,0,0,SP
25514,1989,Bachelor,Single,"$39,780.00 ",1,0,12/30/2012,74,10,115,742,4,4,1,1,1,0,3,8,0,0,1,1,0,0,0,SP
12152,1989,Bachelor,Single,"$134,471.00 ",1,0,12/30/2012,96,10,93,887,4,4,1,1,1,0,3,8,0,1,0,0,1,1,0,SP
35777,1970,Bachelor,Widow,"$30,126.00 ",1,0,10/31/2012,83,4,96,646,2,0,3,1,1,0,2,8,1,1,1,1,0,1,0,SP
27979,1973,Bachelor,Widow,"$63,445.00 ",1,1,10/7/2012,40,488,167,1693,15,0,59,11,8,3,7,7,0,1,0,1,1,1,0,SP
10302,1983,Bachelor,Together,"$24,826.00 ",0,0,8/9/2012,2,817,137,836,145,55,241,1,4,6,8,2,0,0,0,1,0,0,0,SP
11677,1973,PhD,Married,"$148,016.00 ",1,0,5/6/2014,23,19,148,196,3,1,3,2,2,0,3,7,1,0,1,0,1,0,0,SP
28484,1973,PhD,Married,"$82,425.00 ",1,0,5/6/2014,39,19,17,879,3,1,3,2,2,0,3,7,0,0,0,0,1,1,0,IND
18484,1954,Bachelor,Together,"$123,104.00 ",0,1,4/15/2014,12,459,10,1092,142,23,31,2,5,4,12,2,0,1,0,1,1,0,1,SA
32096,1965,Bachelor,Single,"$52,657.00 ",0,1,3/5/2014,78,492,115,764,13,5,21,1,9,1,7,6,0,0,0,0,1,1,0,CA
32227,1946,Bachelor,Married,"$133,830.00 ",0,0,2/19/2014,39,558,39,56,207,175,95,1,4,6,4,1,0,0,0,1,1,0,1,SP
19944,1966,PhD,Married,"$113,982.00 ",0,1,1/11/2014,90,383,145,1257,6,4,40,3,8,1,6,6,0,1,0,0,1,0,1,SP
29485,1955,Associate,Together,"$27,846.00 ",0,1,11/6/2013,11,209,153,711,41,162,37,5,4,7,10,2,0,1,1,0,0,0,1,SP
24334,1961,PhD,Together,"$83,416.00 ",0,1,10/2/2013,97,1043,85,894,32,24,157,2,3,5,10,6,1,1,0,1,1,1,1,SP
37734,1949,Master,Widow,"$19,380.00 ",0,1,9/7/2013,12,400,110,393,6,0,22,2,9,1,5,8,1,1,0,1,1,0,1,SP
8041,1946,Bachelor,Married,"$164,720.00 ",0,0,8/6/2013,31,3,37,471,4,3,1,1,0,0,3,5,0,1,1,1,0,1,0,SP
23335,1977,Associate,Divorced,"$148,901.00 ",0,1,7/25/2013,76,691,18,119,0,7,23,4,2,2,7,8,1,1,1,0,1,1,0,US
9193,1977,Associate,Together,"$146,282.00 ",0,0,4/30/2013,57,2,97,531,6,13,30,1,3,1,2,8,0,1,0,1,0,0,1,CA
33990,1976,Bachelor,Married,"$26,550.00 ",0,0,3/19/2013,94,783,89,1434,140,76,15,1,4,10,9,2,1,1,0,0,1,0,0,IND
3703,1983,Bachelor,Married,"$33,722.00 ",0,0,3/1/2013,90,3,13,716,15,21,10,1,2,1,2,9,1,1,1,0,0,1,1,SP
19784,1971,Bachelor,Married,"$32,684.00 ",1,0,1/12/2013,0,4,175,181,0,17,20,3,2,0,4,8,0,0,0,1,0,0,1,SA
3741,1954,Bachelor,Widow,"$106,376.00 ",0,0,12/12/2012,2,43,146,583,78,40,55,3,4,1,6,7,1,1,1,0,0,0,1,SP
32781,1972,Bachelor,Married,"$90,277.00 ",1,0,11/12/2012,79,10,107,349,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,SP
3060,1974,Bachelor,Together,"$25,232.00 ",0,0,9/22/2012,94,777,183,1418,39,137,114,1,5,9,11,2,1,0,0,1,0,1,1,SP
363,1968,Master,Together,"$87,388.00 ",0,1,9/10/2012,46,63,101,257,7,0,12,1,3,0,3,8,0,1,1,1,1,0,0,SP
3227,1983,Master,Single,"$93,798.00 ",1,0,3/20/2014,18,16,116,1703,0,8,6,3,3,0,4,5,0,1,1,0,1,0,0,SA
21259,1974,Associate,Married,"$33,597.00 ",0,2,2/27/2014,91,27,121,138,0,2,13,1,1,0,3,5,1,0,0,0,1,0,0,SP
